,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'4427',b'464454445',b'49.5',b'Calibrate Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/44/a8/44a8e6d6ded830004029394a45c7eeb1_best.jpg',"b""A bold plaid pattern defines a modern slim tie cut from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4428',b'464460051',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/4d/ab/4dabb5765f9be85d356eb2a062979d53_best.jpg',"b'Woven medallions pop on the heathered finish of a sharp American tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4429',b'465809658',b'95.0',b'HUGO Woven Silk Tie',b'1291',b'HUGO',b'http://bim.shopstyle.com/pim/33/49/3349989a26569eecadf1d0cc2a9dd81c_best.jpg',"b""An ultrafine diamond pattern marks a handsome silk tie handcrafted in Italy. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4430',b'465931098',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/4b/d9/4bd9a54e35b8734cb7430095adc9c039_best.jpg',"b'A sharp dot grid marks a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4432',b'443051296',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/9d/28/9d28e842478889f6dfe8cdd2fbb9035f_best.jpg',"b'A handsome square-print tie is crafted from pure silk in the USA. <ul> <li>3 1/4\xe2\x80\x9d regular width; 58\xe2\x80\x9d length.</li> <li>3 3/4"" x-long width; 63"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_silk',b'False'
b'4434',b'454826301',b'75.0',b'J.Z. Richards JZ Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/aa/f9/aaf9bb0e7144d6e4fd2ea682b48f5431_best.jpg',"b'A smooth silk tie handcrafted in Boulder, Colorado, is upgraded in rich paisley. The interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>Regular: 3 1/4"" width; 58"" length; X-Long: 3 1/2"" width; 63"" length.</li> <li>JZ Richards ties feature signature jacquard lining and hand-sewn labels instead of traditional bar tacks.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By JZ Richards; handmade in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4437',b'454826543',b'155.0',b'Canali Geometric Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/9a/b1/9ab1124f1f941a2abe7d5d3caf3d05bd_best.jpg',"b'Canali\'s guiding principle that true elegance lies in the details is evident in the expert construction of a richly colored tie cut from Italian silk and upgraded in a modern geometric pattern. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4438',b'454826577',b'49.5',b'John W. Nordstrom\xc2\xae Silk Bow Tie',b'1386',b'John W. Nordstrom',b'http://bim.shopstyle.com/pim/db/83/db834a307c7c7ae3b5bf187fa4802bd0_best.jpg',"b""Sleek stripes detail a well-textured bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; made in Italy.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4441',b'456923567',b'95.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/8a/6d/8a6df974a5cecd70497c3010a1a1a90f_best.jpg',"b'Bold stripes mark a colorful tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4442',b'457795865',b'85.0',b'John W. Nordstrom\xc2\xae Woven Silk Tie',b'1386',b'John W. Nordstrom',b'http://bim.shopstyle.com/pim/5f/4c/5f4ce1e5c277d82626b6a7ffe5a51a7e_best.jpg',"b'Sharp stripes complete a textured tie cut from pure silk. <ul> <li>3"" width; 58"" regular length; 61"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4443',b'459739775',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/fc/53/fc5306973f606a852ec8fc5eca0dd8cf_best.jpg',"b'Understated paisley marks a rich tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4446',b'461649502',b'95.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/9b/ad/9badaea130986ffcb8f3ba2f11da9ac2_best.jpg',"b'Neat, lustrous stripes pattern a sharp tie handcrafted in Italy from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4448',b'463385363',b'85.0',"b""Vineyard Vines 'San Diego Chargers - NFL' Silk Tie""",b'2211',b'Vineyard Vines',b'http://bim.shopstyle.com/pim/b1/37/b1375cc4a70c5f087628c6c5160da269_best.jpg',"b'Bring some team spirit to the office with a fun printed tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA from imported fabric.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_print',b'_silk',b'False'
b'4449',b'463459932',b'115.0',b'David Donahue Woven Silk Tie',b'1041',b'David Donahue',b'http://bim.shopstyle.com/pim/bd/e6/bde6e0f38cce35d73a7c52f0fd85a89d_best.jpg',"b'Rich antique medallions stamp a handsome tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4450',b'464067414',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/54/6a/546a6a24abeff99ca8413134f2661686_best.jpg',"b'Set off your formal attire with this pure silk tie patterned in a brilliant floral grid. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4451',b'464067424',b'75.0',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/35/86/358690db825475d737eb23072e630684_best.jpg',"b'An understated floral pattern details a rich silk tie that serves as a versatile wardrobe staple. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4452',b'465301950',b'165.0',"b""Burberry London 'Rohan' Woven Silk Tie""",b'870',b'Burberry',b'http://bim.shopstyle.com/pim/13/4b/134b67aea131a79afb620bfb9035d1bb_best.jpg',"b'Offered in a variety of colors, a handsome Italian tie woven in pure silk with a bit of luster is patterned with signature Burberry checks. <ul> <li>3 1/4"" width; 56"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Burberry London; made in Italy.</li> <li>Men\'s Designer.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4454',b'466071562',b'39.5',b'Michael Kors Silk Bow Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/f4/c5/f4c5bc965bbdb88d5d0117acf3be60a7_best.jpg',"b'A handsome plaid patterns a lightly textured silk bow tie that adjusts in back for a custom fit. <ul> <li>Approx. width: 1 3/4"".</li> <li>Self-tie; adjustable.</li> <li>Silk; dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4455',b'356647567',b'49.5',b'Ted Baker London Silk Bow Tie',b'2098',b'Ted Baker',b'http://bim.shopstyle.com/pim/ad/d4/add4d6921dd0e5f399146146f76ffec8_best.jpg',"b'Neat lines of checks texture a lustrous, hand-tailored silk bow tie. <ul> <li>Untied; adjustable.</li> <li>Approx. width: 2 1/4"".</li> <li>Silk; dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4456',b'450894157',b'49.5',b'Michael Kors Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/ec/34/ec34fef0adab647e9f6084e638c4823b_best.jpg',"b'A clean dot grid marks a sharp tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4457',b'451236507',b'49.5',b'Michael Kors Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/2c/e7/2ce77078ec59024784833e1a36ed5c72_best.jpg',"b'Sharp stripes mark a well-textured tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4458',b'452351133',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/f9/d4/f9d41793d09a777de01573de86e03bba_best.jpg',"b'Exceptional paisley patterns a chromatic tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4459',b'453760269',b'49.5',b'John W. Nordstrom\xc2\xae Silk Bow Tie',b'1386',b'John W. Nordstrom',b'http://bim.shopstyle.com/pim/c2/be/c2be558ed141407f68e30e2353fc0d60_best.jpg',"b'A geometric pattern textures a handsome bow tie cut from pure silk. <ul> <li>2 1/2"" bow width.</li> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4460',b'454826612',b'95.0',b'HUGO Woven Silk Tie',b'1291',b'HUGO',b'http://bim.shopstyle.com/pim/02/a4/02a49e02ea90e67273d7fea6fd49f1a4_best.jpg',"b'A solitary vertical stripe marks a bold tie cut from pure silk. <ul> <li>2"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4461',b'454826864',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/a7/c7/a7c7d5e00a2c1f5a17d0cb82e859f657_best.jpg',"b'A sharp geometric grid defines a classic tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4462',b'456803144',b'49.5',b'Calibrate Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/7b/2e/7b2ec3978c6cda51f88500c29039ff33_best.jpg',"b'Blocky plaid marks a versatile tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4463',b'459601586',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/49/70/4970a3f95b7e3dd2a992904216feb215_best.jpg',"b'Exceptional paisley marks a rich tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4464',b'460237372',b'125.0',b'Eton Woven Silk Tie',b'5382',b'Eton',b'http://bim.shopstyle.com/pim/33/ac/33ac1084973ce78994f3c6cd3c8bd474_best.jpg',"b""Dapper dots and embroidered squares pattern a stylish tie crafted in England from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Eton; made in England.</li> <li>Men's Furnishings.</li> </ul>""",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4465',b'463385412',b'85.0',"b""Vineyard Vines 'Tampa Bay Buccaneers - NFL' Woven Silk Tie""",b'2211',b'Vineyard Vines',b'http://bim.shopstyle.com/pim/a9/ab/a9abe90ab789761227fa1d107b46357d_best.jpg',"b'A handsome silk tie patterned with Bucs logos looks great at the office on game day, the day after a win or even the day after a loss (if you\'re a real fan). <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4466',b'463460204',b'79.5',b'J.Z. Richards Woven Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/11/d2/11d2a9f3d7bed77ac330b082f2ce0b62_best.jpg',"b'Woven in pure silk, a handsome tie made in America is patterned with a sharp, grid-locked design. Each tie is handcrafted in Boulder, Colorado, and the ties\' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" regular width; 57"" length.</li> <li>3 1/2"" x-long width; 62 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4467',b'463460206',b'115.0',b'David Donahue Woven Silk Tie',b'1041',b'David Donahue',b'http://bim.shopstyle.com/pim/13/05/1305177e81b25f085a9dc947f4671068_best.jpg',"b'Richly detailed paisley marks an eye-catching tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4468',b'464068134',b'95.0',b'John Varvatos Star USA Woven Silk Tie',b'1385',b'John Varvatos',b'http://bim.shopstyle.com/pim/d3/87/d3879fa8953600db66a07058fcd577a0_best.jpg',"b'A grid of fleur de lis medallions patterns a modern, American-made tie cut slim from pure Italian silk. <ul> <li>2 1/2"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John Varvatos Star USA; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4469',b'464668610',b'119.0',b'Gitman Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/aa/51/aa51ea4141208f1f26d182aac7c59ead_best.jpg',"b'A tasteful luster defines a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4470',b'466023350',b'85.0',b'John W. Nordstrom\xc2\xae Woven Silk Tie',b'1386',b'John W. Nordstrom',b'http://bim.shopstyle.com/pim/8d/11/8d1117f9c2829cdf07e76985a4a30c34_best.jpg',"b'Well-detailed paisley marks a bold tie cut from pure silk. <ul> <li>3"" width; 58"" regular length; 61"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
b'4471',b'313027783',b'49.5',b'Michael Kors Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/10/0f/100f17b9dcc325fada9c314a456be177_best.jpg',"b'A contemporary diamond pattern defines a handsome woven-silk tie. <ul> <li>Regular: approx. width 3 1/4"", length 58"".</li> <li>X-Long: approx. width 3 3/4"", length 64"".</li> <li>Silk; dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4472',b'443828813',b'49.5',b'Michael Kors Plaid Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/08/91/089193ed22d80e5ed80f041748aeb4a6_best.jpg',"b'Detailed plaid amps up a handsome tie cut from pure silk. <ul> <li>3 1/4"" regular width; 58"" length.</li> <li>3 3/4"" x-long width; 64"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4473',b'444090722',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/b1/b6/b1b6d60ed08355158aa54f00cf65fbae_best.jpg',"b'Clean-cut stripes pattern a well-textured tie cut from pure silk. <ul> <li>3 1/4"" regular width; 58"" length.</li> <li>3 3/4"" x-long width; 64 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4475',b'447634891',b'95.0',b'BOSS HUGO BOSS Woven Silk Tie',b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/eb/5c/eb5cb11e6ddc9eba20180519f300f8d3_best.jpg',"b'Well-textured stripes detail a handsome tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'4476',b'448394682',b'49.5',b'Nordstrom Woven Silk Tie',b'427',b'Nordstrom',b'http://bim.shopstyle.com/pim/65/33/6533e0b9377474ab33454e97ea772a7b_best.jpg',"b'A handsome geometric grid defines a sharp tie cut from pure silk. <ul> <li>3 1/4"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4477',b'450548882',b'49.5',b'Michael Kors Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/11/13/1113e72ca7bd8f8d662e1ab213846e7b_best.jpg',"b'A sharp floral grid marks a versatile tie cut from pure silk. <ul> <li>3 1/2"" width; 59 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4478',b'451434478',b'49.5',b'Michael Kors Woven Silk Tie',b'391',b'Michael Kors',b'http://bim.shopstyle.com/pim/3c/f1/3cf156c6942c88dff5bd45bacf860f09_best.jpg',"b'Updated plaid defines a sharp tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_plaid',b'_silk',b'False'
b'4479',b'454658612',b'155.0',b'Canali Woven Silk Tie',b'891',b'Canali',b'http://bim.shopstyle.com/pim/20/72/207260ec04a68cebde9cd2934d2d2b1f_best.jpg',"b'Tonal floral medallions stamp a hearty tie cut from pure silk. <ul> <li>3 1/2"" width; 60"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'4480',b'454827066',b'85.0',b'John W. Nordstrom\xc2\xae Woven Silk Tie',b'1386',b'John W. Nordstrom',b'http://bim.shopstyle.com/pim/7e/e0/7ee04d4ece68ef22e2de17d2856a570c_best.jpg',"b'Handsome paisley marks a rich tie cut from pure silk. <ul> <li>3"" width; 58"" regular length; 61"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; made in Italy.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_paisley',b'_silk',b'False'
